dateTime,ngl-dual-504.symbolblockchain.io,ngl-dual-502.symbolblockchain.io,ngl-beacon-102.symbolblockchain.io,ngl-dual-001.symbolblockchain.io,ngl-dual-004.symbolblockchain.io,ngl-dual-602.symbolblockchain.io,ngl-dual-203.symbolblockchain.io,ngl-beacon-602.symbolblockchain.io,ngl-beacon-502.symbolblockchain.io,ngl-beacon-001.symbolblockchain.io,ngl-dual-204.symbolblockchain.io,ngl-dual-202.symbolblockchain.io,ngl-dual-002.symbolblockchain.io,ngl-dual-403.symbolblockchain.io,ngl-beacon-302.symbolblockchain.io,ngl-dual-401.symbolblockchain.io,ngl-dual-503.symbolblockchain.io,ngl-beacon-402.symbolblockchain.io,ngl-beacon-202.symbolblockchain.io,ngl-dual-201.symbolblockchain.io,ngl-beacon-401.symbolblockchain.io,ngl-dual-302.symbolblockchain.io,ngl-dual-402.symbolblockchain.io,ngl-dual-003.symbolblockchain.io,ngl-beacon-301.symbolblockchain.io,ngl-dual-604.symbolblockchain.io,ngl-dual-104.symbolblockchain.io,ngl-dual-102.symbolblockchain.io,ngl-dual-103.symbolblockchain.io,ngl-dual-304.symbolblockchain.io,ngl-dual-303.symbolblockchain.io,ngl-beacon-002.symbolblockchain.io,ngl-beacon-201.symbolblockchain.io,ngl-dual-404.symbolblockchain.io,ngl-dual-501.symbolblockchain.io,ngl-dual-601.symbolblockchain.io,ngl-beacon-101.symbolblockchain.io,ngl-beacon-501.symbolblockchain.io,ngl-dual-603.symbolblockchain.io,ngl-dual-101.symbolblockchain.io,ngl-dual-301.symbolblockchain.io,ngl-beacon-601.symbolblockchain.io
2021-07-30,1.0,3.0,3.0,3.0,4.0,6.0,2.0,2.0,5.0,0.0,1.0,3.0,2.0,2.0,1.0,5.0,3.0,2.0,1.0,4.0,5.0,4.0,4.0,8.0,2.0,3.0,6.0,2.0,3.0,5.0,3.0,4.0,6.0,2.0,4.0,7.0,3.0,3.0,6.0,4.0,5.0,3.0
2021-07-31,2.0,2.0,0.0,5.0,3.0,4.0,2.0,3.0,4.0,0.0,0.0,4.0,5.0,4.0,7.0,3.0,4.0,3.0,0.0,3.0,6.0,3.0,0.0,4.0,5.0,6.0,7.0,1.0,3.0,2.0,4.0,1.0,4.0,3.0,11.0,3.0,4.0,5.0,4.0,6.0,0.0,1.0
2021-08-01,1.0,6.0,3.0,6.0,3.0,6.0,3.0,4.0,5.0,0.0,3.0,2.0,1.0,3.0,3.0,3.0,5.0,4.0,2.0,4.0,8.0,4.0,5.0,6.0,3.0,4.0,2.0,7.0,2.0,1.0,6.0,2.0,4.0,9.0,8.0,2.0,0.0,5.0,4.0,6.0,8.0,3.0
2021-08-02,1.0,4.0,5.0,3.0,6.0,5.0,7.0,6.0,2.0,0.0,2.0,5.0,6.0,5.0,8.0,4.0,2.0,7.0,4.0,1.0,4.0,1.0,6.0,1.0,4.0,2.0,6.0,6.0,0.0,2.0,5.0,1.0,3.0,0.0,3.0,3.0,1.0,2.0,1.0,2.0,2.0,8.0
2021-08-03,1.0,4.0,5.0,3.0,1.0,3.0,1.0,5.0,5.0,0.0,3.0,6.0,5.0,2.0,6.0,3.0,7.0,1.0,6.0,2.0,6.0,4.0,4.0,0.0,2.0,3.0,5.0,6.0,4.0,2.0,6.0,4.0,7.0,2.0,5.0,3.0,2.0,5.0,2.0,3.0,7.0,1.0
2021-08-04,3.0,3.0,3.0,5.0,5.0,2.0,0.0,0.0,6.0,0.0,2.0,0.0,3.0,6.0,6.0,6.0,2.0,2.0,5.0,2.0,5.0,2.0,1.0,2.0,5.0,5.0,3.0,6.0,3.0,5.0,4.0,2.0,2.0,5.0,2.0,1.0,6.0,6.0,3.0,5.0,3.0,6.0
2021-08-05,3.0,4.0,2.0,2.0,2.0,5.0,3.0,3.0,5.0,0.0,2.0,5.0,3.0,3.0,6.0,2.0,3.0,2.0,3.0,2.0,5.0,2.0,4.0,4.0,2.0,3.0,5.0,6.0,1.0,4.0,4.0,3.0,1.0,6.0,2.0,2.0,4.0,4.0,6.0,4.0,9.0,8.0
2021-08-06,4.0,6.0,2.0,2.0,5.0,3.0,5.0,3.0,4.0,0.0,8.0,1.0,4.0,3.0,5.0,5.0,4.0,6.0,4.0,7.0,4.0,3.0,3.0,2.0,5.0,0.0,5.0,7.0,1.0,2.0,3.0,3.0,4.0,2.0,2.0,0.0,4.0,7.0,1.0,1.0,0.0,3.0
2021-08-07,6.0,2.0,7.0,6.0,2.0,2.0,6.0,4.0,6.0,0.0,3.0,4.0,3.0,7.0,4.0,3.0,0.0,4.0,3.0,2.0,4.0,3.0,3.0,2.0,6.0,3.0,3.0,5.0,4.0,1.0,2.0,3.0,5.0,8.0,4.0,4.0,5.0,5.0,3.0,4.0,1.0,5.0
2021-08-08,3.0,3.0,4.0,5.0,5.0,7.0,6.0,5.0,5.0,0.0,2.0,8.0,2.0,1.0,6.0,2.0,3.0,3.0,3.0,1.0,4.0,1.0,11.0,6.0,6.0,1.0,3.0,5.0,1.0,4.0,3.0,5.0,1.0,2.0,3.0,2.0,3.0,2.0,4.0,9.0,4.0,4.0
2021-08-09,4.0,5.0,2.0,5.0,3.0,4.0,1.0,2.0,5.0,0.0,5.0,3.0,3.0,2.0,2.0,3.0,2.0,6.0,5.0,0.0,0.0,3.0,5.0,6.0,3.0,3.0,6.0,0.0,4.0,2.0,3.0,4.0,8.0,2.0,3.0,5.0,6.0,1.0,1.0,5.0,7.0,2.0
2021-08-10,7.0,4.0,7.0,4.0,5.0,3.0,1.0,3.0,5.0,0.0,3.0,3.0,3.0,1.0,3.0,5.0,2.0,4.0,6.0,2.0,2.0,4.0,4.0,3.0,2.0,2.0,0.0,4.0,5.0,3.0,0.0,2.0,5.0,3.0,7.0,2.0,1.0,4.0,5.0,3.0,1.0,4.0
2021-08-11,5.0,2.0,5.0,4.0,0.0,3.0,5.0,4.0,3.0,0.0,7.0,2.0,2.0,5.0,4.0,2.0,5.0,3.0,3.0,4.0,7.0,4.0,5.0,5.0,3.0,4.0,5.0,2.0,5.0,4.0,2.0,5.0,3.0,5.0,3.0,2.0,0.0,4.0,1.0,0.0,3.0,0.0
2021-08-12,3.0,4.0,4.0,2.0,2.0,4.0,4.0,6.0,6.0,0.0,3.0,5.0,4.0,3.0,1.0,3.0,2.0,4.0,1.0,4.0,3.0,1.0,7.0,2.0,2.0,5.0,5.0,9.0,4.0,1.0,6.0,4.0,3.0,3.0,4.0,3.0,4.0,5.0,3.0,3.0,5.0,6.0
2021-08-13,4.0,2.0,0.0,2.0,2.0,7.0,2.0,4.0,5.0,0.0,2.0,3.0,3.0,2.0,4.0,4.0,3.0,2.0,5.0,5.0,3.0,2.0,4.0,2.0,2.0,7.0,1.0,5.0,4.0,3.0,5.0,3.0,0.0,2.0,4.0,5.0,4.0,4.0,7.0,9.0,2.0,2.0
2021-08-14,7.0,4.0,4.0,1.0,4.0,1.0,6.0,3.0,4.0,0.0,6.0,2.0,4.0,2.0,5.0,4.0,11.0,6.0,2.0,4.0,3.0,2.0,2.0,1.0,3.0,1.0,0.0,3.0,4.0,3.0,1.0,3.0,9.0,1.0,3.0,4.0,6.0,3.0,2.0,3.0,1.0,3.0
2021-08-15,5.0,4.0,5.0,1.0,0.0,3.0,5.0,8.0,4.0,0.0,6.0,1.0,4.0,2.0,5.0,1.0,3.0,5.0,4.0,6.0,6.0,4.0,0.0,4.0,3.0,2.0,4.0,4.0,4.0,4.0,3.0,3.0,1.0,2.0,3.0,4.0,5.0,2.0,3.0,3.0,1.0,4.0
2021-08-16,3.0,3.0,2.0,3.0,5.0,3.0,0.0,4.0,5.0,0.0,4.0,5.0,2.0,2.0,6.0,3.0,6.0,4.0,0.0,7.0,5.0,2.0,5.0,6.0,5.0,1.0,1.0,4.0,2.0,4.0,4.0,6.0,8.0,3.0,2.0,2.0,3.0,6.0,2.0,3.0,3.0,6.0
2021-08-17,1.0,4.0,3.0,5.0,3.0,5.0,5.0,4.0,2.0,0.0,3.0,5.0,3.0,6.0,1.0,5.0,6.0,5.0,4.0,1.0,1.0,1.0,4.0,6.0,2.0,4.0,3.0,3.0,4.0,2.0,2.0,8.0,2.0,5.0,4.0,3.0,4.0,3.0,1.0,1.0,2.0,7.0
2021-08-18,3.0,5.0,2.0,3.0,4.0,2.0,2.0,3.0,3.0,0.0,5.0,3.0,2.0,2.0,5.0,3.0,2.0,4.0,3.0,3.0,1.0,6.0,2.0,4.0,1.0,8.0,6.0,4.0,3.0,6.0,4.0,2.0,2.0,2.0,5.0,4.0,2.0,2.0,3.0,5.0,3.0,2.0
2021-08-19,6.0,10.0,3.0,3.0,9.0,2.0,4.0,5.0,1.0,0.0,7.0,5.0,3.0,1.0,4.0,8.0,4.0,0.0,3.0,4.0,4.0,4.0,4.0,3.0,5.0,4.0,5.0,1.0,3.0,3.0,6.0,3.0,6.0,3.0,3.0,4.0,3.0,5.0,6.0,6.0,0.0,2.0
2021-08-20,2.0,4.0,6.0,3.0,6.0,7.0,8.0,2.0,3.0,0.0,3.0,8.0,3.0,1.0,2.0,5.0,4.0,3.0,6.0,2.0,1.0,2.0,1.0,7.0,3.0,4.0,2.0,6.0,3.0,5.0,4.0,1.0,1.0,4.0,2.0,5.0,2.0,2.0,4.0,5.0,4.0,5.0
2021-08-21,4.0,3.0,7.0,7.0,4.0,4.0,4.0,5.0,2.0,0.0,1.0,5.0,3.0,4.0,1.0,3.0,6.0,1.0,2.0,5.0,2.0,9.0,6.0,2.0,5.0,1.0,2.0,3.0,2.0,1.0,2.0,7.0,6.0,5.0,0.0,6.0,7.0,3.0,4.0,2.0,10.0,0.0
2021-08-22,4.0,5.0,4.0,2.0,1.0,3.0,2.0,2.0,4.0,0.0,2.0,2.0,4.0,1.0,3.0,2.0,3.0,5.0,2.0,2.0,4.0,3.0,2.0,9.0,4.0,3.0,1.0,2.0,1.0,4.0,4.0,3.0,3.0,1.0,6.0,4.0,4.0,4.0,0.0,4.0,2.0,3.0
2021-08-23,6.0,5.0,1.0,0.0,6.0,9.0,4.0,3.0,1.0,0.0,7.0,8.0,1.0,4.0,5.0,1.0,5.0,2.0,4.0,5.0,4.0,3.0,5.0,7.0,4.0,4.0,4.0,7.0,4.0,3.0,7.0,2.0,1.0,2.0,8.0,4.0,5.0,6.0,6.0,1.0,3.0,4.0
2021-08-24,4.0,3.0,6.0,1.0,4.0,3.0,5.0,3.0,1.0,0.0,2.0,5.0,6.0,10.0,3.0,2.0,3.0,1.0,0.0,1.0,5.0,4.0,3.0,1.0,5.0,5.0,1.0,3.0,4.0,1.0,5.0,2.0,3.0,4.0,5.0,5.0,0.0,3.0,5.0,0.0,7.0,3.0
2021-08-25,3.0,4.0,5.0,8.0,4.0,2.0,4.0,2.0,4.0,0.0,5.0,3.0,2.0,4.0,5.0,6.0,2.0,7.0,4.0,3.0,5.0,4.0,6.0,3.0,3.0,4.0,3.0,2.0,5.0,4.0,4.0,6.0,3.0,8.0,3.0,7.0,5.0,9.0,6.0,0.0,1.0,5.0
2021-08-26,0.0,3.0,1.0,5.0,4.0,4.0,2.0,2.0,2.0,0.0,3.0,4.0,3.0,3.0,0.0,4.0,3.0,9.0,1.0,1.0,3.0,5.0,5.0,2.0,4.0,4.0,1.0,2.0,5.0,4.0,3.0,5.0,5.0,1.0,1.0,8.0,4.0,1.0,6.0,6.0,2.0,4.0
2021-08-27,3.0,6.0,6.0,3.0,5.0,5.0,3.0,2.0,3.0,0.0,4.0,2.0,4.0,2.0,5.0,1.0,2.0,4.0,2.0,4.0,4.0,3.0,3.0,1.0,6.0,3.0,5.0,2.0,3.0,4.0,7.0,3.0,3.0,1.0,2.0,5.0,4.0,3.0,6.0,3.0,5.0,3.0
2021-08-28,1.0,1.0,5.0,8.0,5.0,2.0,2.0,4.0,3.0,0.0,2.0,7.0,1.0,0.0,4.0,3.0,0.0,3.0,3.0,1.0,5.0,7.0,1.0,1.0,0.0,5.0,4.0,3.0,2.0,6.0,8.0,5.0,6.0,8.0,1.0,3.0,2.0,3.0,3.0,5.0,4.0,4.0
2021-08-29,6.0,2.0,7.0,3.0,1.0,1.0,3.0,5.0,5.0,0.0,9.0,1.0,7.0,4.0,1.0,6.0,5.0,6.0,4.0,2.0,4.0,3.0,4.0,8.0,5.0,4.0,2.0,3.0,6.0,4.0,2.0,1.0,3.0,6.0,3.0,5.0,5.0,4.0,3.0,2.0,3.0,3.0
2021-08-30,6.0,7.0,2.0,4.0,5.0,5.0,3.0,2.0,0.0,0.0,8.0,2.0,6.0,3.0,5.0,2.0,3.0,5.0,3.0,2.0,2.0,3.0,3.0,4.0,6.0,8.0,5.0,0.0,2.0,1.0,2.0,1.0,4.0,1.0,6.0,6.0,2.0,3.0,4.0,4.0,4.0,4.0
2021-08-31,6.0,6.0,4.0,4.0,1.0,5.0,3.0,6.0,6.0,0.0,5.0,6.0,1.0,3.0,1.0,4.0,3.0,3.0,3.0,3.0,2.0,3.0,4.0,4.0,3.0,6.0,4.0,2.0,7.0,5.0,1.0,2.0,1.0,5.0,6.0,4.0,5.0,5.0,5.0,7.0,2.0,4.0
2021-09-01,4.0,6.0,6.0,2.0,9.0,5.0,3.0,2.0,1.0,0.0,6.0,3.0,0.0,7.0,5.0,4.0,4.0,6.0,1.0,3.0,4.0,3.0,5.0,4.0,2.0,5.0,5.0,4.0,7.0,3.0,5.0,5.0,1.0,4.0,4.0,3.0,5.0,4.0,4.0,5.0,3.0,5.0
2021-09-02,2.0,1.0,2.0,6.0,1.0,1.0,1.0,3.0,6.0,0.0,3.0,2.0,3.0,3.0,3.0,2.0,5.0,4.0,4.0,4.0,7.0,2.0,5.0,5.0,4.0,3.0,1.0,1.0,3.0,4.0,5.0,2.0,4.0,2.0,2.0,5.0,4.0,2.0,4.0,3.0,0.0,3.0
2021-09-03,5.0,1.0,0.0,3.0,4.0,3.0,3.0,1.0,4.0,0.0,2.0,3.0,7.0,3.0,8.0,6.0,5.0,1.0,4.0,1.0,4.0,3.0,3.0,2.0,1.0,2.0,3.0,2.0,4.0,1.0,3.0,5.0,4.0,3.0,3.0,6.0,3.0,1.0,3.0,3.0,3.0,5.0
2021-09-04,7.0,4.0,1.0,3.0,3.0,1.0,4.0,1.0,3.0,0.0,2.0,3.0,4.0,2.0,3.0,4.0,3.0,2.0,3.0,3.0,6.0,3.0,2.0,2.0,6.0,0.0,1.0,3.0,2.0,0.0,4.0,2.0,2.0,4.0,2.0,2.0,4.0,4.0,3.0,1.0,2.0,1.0
2021-09-05,2.0,5.0,3.0,4.0,3.0,4.0,0.0,3.0,1.0,0.0,4.0,2.0,8.0,4.0,3.0,6.0,5.0,2.0,6.0,7.0,4.0,1.0,4.0,6.0,2.0,4.0,2.0,0.0,7.0,2.0,5.0,4.0,3.0,4.0,1.0,5.0,1.0,6.0,5.0,4.0,9.0,7.0
2021-09-06,2.0,3.0,4.0,4.0,5.0,1.0,4.0,0.0,6.0,0.0,2.0,2.0,1.0,6.0,6.0,3.0,3.0,3.0,3.0,2.0,3.0,7.0,5.0,5.0,4.0,5.0,4.0,2.0,6.0,0.0,5.0,0.0,0.0,6.0,2.0,7.0,7.0,2.0,2.0,3.0,2.0,1.0
2021-09-07,2.0,8.0,5.0,3.0,4.0,2.0,1.0,5.0,5.0,0.0,3.0,3.0,1.0,2.0,4.0,2.0,4.0,5.0,4.0,3.0,3.0,2.0,6.0,3.0,4.0,5.0,8.0,3.0,6.0,1.0,3.0,6.0,7.0,6.0,5.0,4.0,2.0,7.0,2.0,2.0,7.0,3.0
2021-09-08,2.0,4.0,1.0,1.0,4.0,6.0,6.0,3.0,3.0,0.0,3.0,1.0,2.0,3.0,2.0,2.0,5.0,2.0,5.0,3.0,3.0,2.0,3.0,4.0,3.0,2.0,6.0,7.0,3.0,2.0,5.0,4.0,4.0,1.0,6.0,6.0,5.0,7.0,1.0,3.0,0.0,5.0
2021-09-09,5.0,2.0,4.0,4.0,3.0,5.0,8.0,3.0,3.0,0.0,0.0,3.0,2.0,3.0,3.0,7.0,3.0,3.0,5.0,4.0,2.0,4.0,7.0,6.0,4.0,5.0,2.0,4.0,5.0,7.0,1.0,3.0,3.0,6.0,5.0,4.0,3.0,2.0,4.0,6.0,2.0,0.0
2021-09-10,4.0,4.0,4.0,9.0,8.0,2.0,6.0,4.0,3.0,0.0,5.0,2.0,3.0,6.0,3.0,2.0,1.0,4.0,5.0,6.0,3.0,8.0,8.0,3.0,4.0,3.0,3.0,4.0,2.0,4.0,3.0,9.0,3.0,2.0,4.0,4.0,2.0,7.0,3.0,5.0,3.0,1.0
2021-09-11,6.0,3.0,1.0,2.0,2.0,3.0,3.0,3.0,4.0,0.0,0.0,6.0,3.0,3.0,6.0,7.0,4.0,2.0,6.0,2.0,5.0,4.0,3.0,1.0,5.0,6.0,7.0,3.0,6.0,2.0,5.0,4.0,1.0,5.0,3.0,6.0,3.0,4.0,3.0,1.0,4.0,4.0
2021-09-12,3.0,7.0,7.0,3.0,2.0,3.0,7.0,6.0,2.0,0.0,6.0,2.0,3.0,1.0,6.0,5.0,7.0,2.0,4.0,4.0,2.0,3.0,3.0,6.0,3.0,5.0,0.0,3.0,5.0,4.0,2.0,1.0,8.0,5.0,4.0,7.0,5.0,1.0,7.0,7.0,8.0,0.0
2021-09-13,3.0,6.0,1.0,6.0,1.0,3.0,4.0,2.0,5.0,0.0,8.0,5.0,3.0,7.0,0.0,5.0,8.0,5.0,3.0,1.0,5.0,3.0,4.0,4.0,9.0,9.0,2.0,2.0,4.0,2.0,1.0,9.0,4.0,5.0,3.0,2.0,4.0,3.0,4.0,6.0,2.0,7.0
2021-09-14,4.0,2.0,5.0,7.0,2.0,4.0,3.0,5.0,2.0,0.0,2.0,1.0,8.0,2.0,1.0,4.0,2.0,4.0,3.0,3.0,5.0,4.0,7.0,5.0,5.0,3.0,2.0,1.0,3.0,3.0,3.0,5.0,3.0,4.0,5.0,2.0,3.0,4.0,3.0,5.0,2.0,6.0
2021-09-15,7.0,4.0,5.0,4.0,5.0,3.0,1.0,3.0,3.0,0.0,2.0,6.0,7.0,2.0,3.0,2.0,0.0,1.0,3.0,3.0,3.0,1.0,5.0,1.0,2.0,2.0,0.0,1.0,7.0,3.0,2.0,3.0,2.0,2.0,5.0,2.0,4.0,4.0,0.0,2.0,4.0,3.0
2021-09-16,4.0,2.0,2.0,6.0,8.0,5.0,3.0,6.0,3.0,0.0,3.0,3.0,3.0,2.0,6.0,3.0,4.0,0.0,4.0,7.0,5.0,3.0,3.0,3.0,3.0,1.0,6.0,3.0,1.0,3.0,4.0,3.0,4.0,4.0,5.0,1.0,3.0,6.0,1.0,1.0,2.0,6.0
2021-09-17,4.0,2.0,4.0,4.0,4.0,3.0,7.0,1.0,3.0,0.0,5.0,2.0,4.0,4.0,5.0,1.0,2.0,4.0,5.0,3.0,2.0,5.0,3.0,5.0,5.0,4.0,1.0,2.0,9.0,4.0,2.0,3.0,2.0,5.0,3.0,1.0,3.0,4.0,0.0,3.0,2.0,3.0
2021-09-18,6.0,3.0,1.0,3.0,4.0,3.0,4.0,2.0,9.0,0.0,5.0,9.0,7.0,3.0,7.0,3.0,2.0,2.0,2.0,4.0,3.0,4.0,4.0,8.0,2.0,3.0,1.0,5.0,4.0,5.0,4.0,5.0,2.0,5.0,2.0,4.0,4.0,0.0,4.0,4.0,4.0,5.0
2021-09-19,2.0,5.0,6.0,2.0,4.0,3.0,3.0,3.0,1.0,0.0,5.0,5.0,6.0,6.0,2.0,1.0,5.0,3.0,2.0,3.0,3.0,5.0,1.0,3.0,0.0,4.0,1.0,2.0,6.0,2.0,1.0,2.0,7.0,6.0,4.0,6.0,5.0,5.0,3.0,1.0,5.0,1.0
2021-09-20,2.0,4.0,2.0,6.0,5.0,4.0,7.0,5.0,6.0,0.0,7.0,6.0,4.0,2.0,4.0,3.0,4.0,1.0,3.0,1.0,2.0,4.0,6.0,3.0,4.0,6.0,4.0,1.0,7.0,2.0,4.0,1.0,2.0,4.0,2.0,3.0,4.0,3.0,2.0,2.0,1.0,4.0
2021-09-21,2.0,4.0,3.0,4.0,3.0,2.0,3.0,6.0,5.0,0.0,5.0,3.0,3.0,0.0,4.0,1.0,5.0,8.0,2.0,5.0,3.0,2.0,7.0,1.0,6.0,2.0,5.0,0.0,2.0,6.0,6.0,2.0,4.0,5.0,4.0,4.0,4.0,4.0,1.0,5.0,6.0,5.0
2021-09-22,5.0,3.0,2.0,3.0,3.0,1.0,1.0,1.0,1.0,0.0,3.0,6.0,1.0,0.0,4.0,2.0,2.0,3.0,3.0,6.0,8.0,4.0,5.0,1.0,2.0,5.0,4.0,2.0,5.0,2.0,2.0,3.0,0.0,5.0,5.0,4.0,2.0,8.0,3.0,3.0,8.0,4.0
2021-09-23,2.0,4.0,4.0,2.0,5.0,4.0,5.0,5.0,2.0,0.0,2.0,1.0,3.0,5.0,2.0,3.0,5.0,7.0,6.0,3.0,1.0,3.0,1.0,5.0,3.0,3.0,2.0,1.0,2.0,2.0,2.0,0.0,6.0,3.0,3.0,6.0,2.0,4.0,2.0,2.0,5.0,4.0
2021-09-24,0.0,4.0,2.0,1.0,4.0,5.0,4.0,4.0,3.0,0.0,3.0,5.0,4.0,2.0,2.0,1.0,1.0,4.0,7.0,5.0,3.0,4.0,1.0,2.0,4.0,6.0,4.0,4.0,1.0,2.0,2.0,4.0,5.0,4.0,0.0,3.0,6.0,4.0,3.0,5.0,4.0,6.0
2021-09-25,6.0,5.0,3.0,4.0,1.0,3.0,1.0,1.0,4.0,0.0,3.0,6.0,4.0,2.0,5.0,0.0,4.0,3.0,3.0,1.0,2.0,5.0,2.0,4.0,4.0,5.0,3.0,6.0,4.0,5.0,6.0,2.0,6.0,4.0,5.0,4.0,2.0,4.0,4.0,4.0,4.0,1.0
2021-09-26,5.0,5.0,6.0,0.0,2.0,3.0,7.0,3.0,5.0,0.0,5.0,3.0,7.0,2.0,1.0,6.0,2.0,6.0,7.0,4.0,5.0,0.0,1.0,2.0,4.0,3.0,6.0,5.0,2.0,9.0,2.0,2.0,3.0,0.0,3.0,6.0,1.0,1.0,6.0,3.0,2.0,4.0
2021-09-27,6.0,3.0,2.0,2.0,3.0,1.0,5.0,5.0,3.0,0.0,2.0,4.0,2.0,3.0,3.0,0.0,9.0,1.0,4.0,3.0,2.0,2.0,2.0,0.0,3.0,7.0,4.0,4.0,2.0,3.0,3.0,3.0,3.0,1.0,4.0,3.0,2.0,3.0,1.0,2.0,6.0,5.0
2021-09-28,2.0,7.0,5.0,4.0,5.0,8.0,2.0,2.0,3.0,0.0,2.0,2.0,3.0,6.0,4.0,4.0,4.0,2.0,3.0,2.0,5.0,3.0,6.0,4.0,2.0,4.0,0.0,7.0,6.0,2.0,4.0,2.0,5.0,4.0,3.0,2.0,3.0,1.0,4.0,3.0,4.0,4.0
2021-09-29,3.0,4.0,1.0,7.0,2.0,4.0,2.0,2.0,2.0,0.0,2.0,6.0,2.0,9.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,4.0,0.0,8.0,4.0,0.0,0.0,4.0,1.0,4.0,5.0,3.0,4.0,4.0,3.0,2.0,2.0,1.0,3.0,6.0,1.0,4.0
2021-09-30,6.0,4.0,7.0,3.0,3.0,6.0,3.0,6.0,5.0,0.0,7.0,4.0,5.0,2.0,0.0,4.0,2.0,3.0,3.0,3.0,3.0,3.0,4.0,5.0,5.0,4.0,5.0,2.0,2.0,2.0,4.0,2.0,3.0,3.0,2.0,2.0,4.0,6.0,4.0,3.0,3.0,6.0
2021-10-01,2.0,3.0,0.0,5.0,3.0,6.0,4.0,5.0,3.0,0.0,2.0,0.0,4.0,2.0,3.0,5.0,5.0,7.0,3.0,5.0,5.0,7.0,3.0,3.0,4.0,6.0,0.0,7.0,3.0,2.0,3.0,3.0,4.0,5.0,4.0,2.0,1.0,5.0,1.0,4.0,1.0,6.0
2021-10-02,2.0,2.0,1.0,1.0,2.0,4.0,4.0,7.0,6.0,0.0,7.0,4.0,6.0,9.0,2.0,0.0,1.0,4.0,2.0,3.0,5.0,2.0,5.0,3.0,5.0,5.0,2.0,3.0,5.0,2.0,5.0,7.0,2.0,4.0,9.0,0.0,3.0,0.0,4.0,3.0,2.0,1.0
2021-10-03,6.0,3.0,2.0,3.0,5.0,4.0,5.0,5.0,3.0,0.0,8.0,1.0,3.0,7.0,3.0,4.0,4.0,4.0,3.0,2.0,4.0,9.0,4.0,4.0,3.0,4.0,1.0,3.0,3.0,2.0,8.0,3.0,1.0,0.0,3.0,1.0,3.0,5.0,4.0,6.0,4.0,3.0
2021-10-04,3.0,6.0,7.0,7.0,1.0,4.0,5.0,3.0,1.0,0.0,3.0,2.0,6.0,2.0,6.0,4.0,5.0,4.0,9.0,1.0,3.0,2.0,3.0,4.0,8.0,1.0,2.0,8.0,2.0,3.0,4.0,5.0,5.0,2.0,2.0,4.0,3.0,5.0,3.0,9.0,7.0,1.0
2021-10-05,4.0,6.0,3.0,3.0,2.0,3.0,5.0,1.0,5.0,0.0,2.0,7.0,7.0,3.0,2.0,5.0,6.0,4.0,3.0,7.0,1.0,4.0,0.0,1.0,3.0,1.0,1.0,3.0,4.0,6.0,6.0,3.0,6.0,2.0,3.0,4.0,4.0,3.0,3.0,4.0,4.0,5.0
2021-10-06,2.0,3.0,7.0,5.0,3.0,4.0,3.0,3.0,4.0,0.0,4.0,3.0,2.0,4.0,4.0,8.0,1.0,4.0,3.0,7.0,3.0,3.0,2.0,3.0,2.0,2.0,2.0,4.0,2.0,6.0,3.0,6.0,6.0,4.0,3.0,7.0,3.0,0.0,3.0,5.0,5.0,3.0
2021-10-07,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
